,name,review_time,review
,Sanjana Sabu,11 months ago,
,Vivek Pillai,11 months ago,Has a Frappuccino here with a vanilla cookie ( felt more like a shortbread biscuit). Both were tasty. In keeping with Indian tastes the Frappuccino is quite sweet and rich. …
,Zubin Joseph,11 months ago,"Its an average hangout place. They have a very limited menu.  The staffs are friendly. Only positive point is their location, which is at Kowdiar. But you are lucky if you get a parking spot nearby"
,Ajmal Rasheed,a year ago,
,SIDHARTH SURESH,a year ago,"A really nice place to relax lonely or with your friends and family. A very nice ambience, both inside and outside the cafe. A small cafe but its like going to foreign countries(ambience). You can also see that even when you get out you …"
,lipi gopal,a year ago,
,Murugesh Ramiah,a year ago,
,Anand Kumar,a year ago,I think they gave something else compared to what i ordered
,Athul T K,a year ago,"Located in Kowdiar, a nice place to relax and have coffee/shake/snacks. You can also do your work sitting here. The atmosphere is good. The dishes are expensive. It's more of a kind self-service. We need to pay and order first, and then they will deliver. I had one bourbon shake and felt it ok only."
,christopher devassy,a year ago,
,Sanu Fizal,a year ago,
,Sherin Pulikkal,a year ago,"A well nice place for chitchat with friends, family and others."
,drdsudheer,a year ago,
,Sachin Saji Cheriyan,a year ago,Ever heard of property maintenance?
,Anoop Thankachan,a year ago,
,Antony S Chirayil,a year ago,Beautiful Place...Good Ambience and road view here.
,Sankaran Kannamkulam,a year ago,"Good facility, Excellent for chilling and brainstorm, not crowdy, parking facility available, Good atmosphere"
,Hari Krishnan,a year ago,
,Govind B Chandran,a year ago,The price ranging is out of charts. Service is good. Good place to attend a meeting.
,Sibeen Nasir,a year ago,Great ambience and an amazing place to hang out
,ajmal hassan,a year ago,It's cool place to chill with friends and colleagues 😊 …
,Sumitha Suseelan,a year ago,Great place 👌 …
,Pradeep Krish,a year ago,The food is really not that good.  Coffee is good.  But mainly just 2 veg options.  And both are not great.
,Aswathi Pradeep,a year ago,"While the ambience was good , the food was bad.  Inspiite of telling them for food with low spice, the food was very much spicy.  Besides there were just 2 option for veg.  Cuppacinno was OK."
,RAJU NAIR,a year ago,
,C D,a year ago,
,Ajay Saul,a year ago,"Wifi is never working, and it closes too soon."
,Anand Sony,a year ago,
,Lal Krishnan Nair,a year ago,
,Gokul H,a year ago,
,Akhila Krishna,a year ago,Good place to work and have good coffee.  Soothing ambience.
,Vishnu Raj,a year ago,"I don't know why this people are taking this much money from customers,very highly pricied."
,riya mohanraj,a year ago,
,Joseph Soy Mathew,a year ago,
,Dr. Lekshmy PS,a year ago,Nice place. Highly recommended
,Maria Joselin,a year ago,
,SHYAMDQ SHYAMDQ,a year ago,
,hari,a year ago,"Bad. Very bad. Camera was not allowed. Guys, ivar nammale pattikukayan guys. Ingot povarth"
,adithya,a year ago,The salesmen are very impatient in explaining the menu. Not customer friendly.
,lakshmi nair,a year ago,Good place to chill out with friends
,Praveen Natarajan,a year ago,
,Arun KB,a year ago,
,Arun V.S,a year ago,Nice atmosphere coffee is good others are fine
,Sandeep Soman,a year ago,A nice place for chat with friends & have a business discussion.
,Joe Jacob,a year ago,
,Shilpi Shahi,a year ago,
,Abhijith Ravindran,a year ago,Good atmosphere but very less knowledgable staffs. Also the food served is average wrt the cost
,Akhil Somashekaran,a year ago,
,anu gopinathan,a year ago,
,gayathri p.mohan,a year ago,
,ANOOP JAYARAM,a year ago,
,Kurian Chempil,a year ago,"Pastry seemed to be drenched in water.

Staff didn't have courtesy to clean the table and chairs properly. …"
,Varghese George,a year ago,
,Abhilash Krishnan,a year ago,"Location is perfect. Right in the heart of the city. Most people still come here for discussions over a quick coffee. This is not a CCD Branch anymore. Hence, the quality of certain beverages is not upto the mark. I tried Hot chocolate and …"
,Pragathi Kailash,a year ago,Amazing place to hang out. Their paneer cutlets are 10/10.
,Aarati Arun,a year ago,"Ordered some masala tea n normal tea and also some cold coffee and burgers...
Really pathetic.. I never tried such a no taste masala tea ever.. No taste of any masala and normal tea also.. We have to add around 3-4 packets of sugar for a …"
,Arun Singh Puri,a year ago,"Beautiful ambiance, foods are awesome. Fast service. Polite behavior. I always love to go here."
,sudina latest,a year ago,Everything awsome
,HAFSA HUSSAIN,a year ago,
,Anand Pillay,a year ago,
,Nandu P,a year ago,
,Arjun Odukathil,a year ago,
,Ajay Francis,a year ago,
,Parvathi paru,a year ago,The ambience is good and taste of the products are also fine... But rate is high... You can customise your food and sugar free sugar is also available out there...
,Beta Jayakumar,a year ago,it's new brand.  . Definitly not CCD
,Ghouwri raj,a year ago,
,P Karmachandran,a year ago,An ideal place to b there to catch up with friends.... Cooooool......Gr8 ambience.... Njoyed....
,Shaan RL,a year ago,This is not cafe coffee day. Some local brand is opened in CCD's place
,JISHNU R,a year ago,
,Dr.vibha Sahu,a year ago,
,Parvathy Pillai,a year ago,The ambience is good - leftover from the CCD days but the coffee is bad. I ordered filter coffee. They gave me 250-300 ml of of insipid bad coffee. I would be happier with 150 ml of good filter coffee. …
,Sujith T N,a year ago,Good
,AKHIL T.R,a year ago,Expensive but it's just ok.. good ambiance
,spacefactor,a year ago,
,Saahil Malik,a year ago,
,Niju B N,a year ago,
,Abhay Krishnan,a year ago,
,Syam BaBs,a year ago,
,Ajith Chandran,a year ago,
,shyny roy,a year ago,
,Nihar Ranjan Sarkar,a year ago,Very good
,Nandakumar G,a year ago,Very calm atmosphere
,ani sabari,a year ago,
,AJNA s,a year ago,
,KM Dileep,a year ago,
,Viswanath J,a year ago,
,Manu,a year ago,"Nice place to catch up with people over a coffee. If you're looking for a full meal, I'd suggest looking elsewhere. Food here is satisfying but more like a snack than a meal"
,Siva Thampi,a year ago,
,Andrew Alderson,a year ago,
,athira laila,a year ago,Good ambience
,Sarath Kumar,a year ago,Nice place to hangout.. with friends family or even by yourself.. customer service is good.. parking might be a problem
,Anees S.S,a year ago,Poor service
,Vrinda Rover,a year ago,"Great location, well maintained, good service, food I'd say ok"
,Prakash Vishwanathan,a year ago,
,joe trades,a year ago,
,Jayadeep S,a year ago,
,Navya JoZeph,a year ago,
,Indhumathi Yogan,a year ago,
,Aravind P Unnithan,a year ago,
,Candice Fernandez,a year ago,Well... This is generally not my favourite hangout. Although it's probably just my 2nd visit there.
,rahul pavithran,a year ago,
,Sabu V John,a year ago,
,Krishna,a year ago,
,Mohammed Arfaz,a year ago,
,Vishnu Kumar,a year ago,
,Aravind V,a year ago,
,RENJITH S,a year ago,
,Surya Krishna,a year ago,
,jithin rajagopal,a year ago,
,Aravind Nair,a year ago,
,Thomson Antony,a year ago,Nice ambience
,Ashima Shams,a year ago,
,Anu Joseph,a year ago,"This used to be the old CCD. After the demise of  founder of Cafe Coffee Day V G Sidharth, the shop however renamed as The coffe Day. The place has nice comfortable chairs and stunning view. It located at a perfect location in kowdiar. They …"
,Joel Joy,a year ago,
,Arun Sekhar,a year ago,
,Priyada Sreedharan,a year ago,
,jn shibu,a year ago,
,Arun Gopakumar,a year ago,
,rahul menon,a year ago,
,Ork,a year ago,"A money looting resturant with a misleading title to lure customers in. This is a copy of 'Cafe Coffee Day' brand — under the misleading name ""The Coffee Day"" so that people won't notice the difference and believe it's the original Cafe Coffee Day. Price tags are hefty as well."
,Varghese George,a year ago,
,Raja Muthukumar,a year ago,
,Vishal Kadam,a year ago,Nice place to meet up
,Ansy Ansy,a year ago,👍 nice …
,Shamnad Sha,a year ago,
,Sameen Sardar,a year ago,Good Cafe to drink and chill in. Provides a comfortable open air experience both for diners and people who can do other work. Fairly fast table service. 9.5/10
,gayathry vs,a year ago,
,M H,a year ago,Good ambience.  People usually come here for meet up / work / group study and discussion.  Expensive but I think that is because usually everyone stays there for 1 to 2 hours with a coffee
,Muhammed Aslam,a year ago,Nice ambience.
,Sreeja Nair,a year ago,
,Purushothaman P,a year ago,
,Harilal Gopalan Nair,a year ago,
,dinesh singh,a year ago,Coffee wasn't upto the mark. Unlike CCD.
,UNNI KR,a year ago,Great
,Rajesh. S Domino's Ambalamukku,a year ago,
,Arjun Nair,a year ago,
,shibi v,a year ago,
,Robin Kurian,a year ago,
,Vijesh AG Nair,a year ago,"When I think about chinese food in Trivandrum, The Coffee Day is always the first option and it never disappoints. From the starter to the dessert the quality and taste of everything was outstanding. Service was delightful and very professional. Love this place and will continue to visit❤️"
,Nandhu Murali,a year ago,Waste of money coffee is very bad...
,Nandu Surendran,a year ago,The old cafe coffee day is now the coffee day! Nothing much has changed with ambiance but the taste and menu option is nothing like the old cafe. But you'll enjoy the calmness and slow pace if you're there before 5 PM!
,Scindia Edwin,a year ago,
,Sahil S,a year ago,
,Elgin M Gracious,a year ago,
,Bhavith .V.N,a year ago,Nice ambiance
,VINAYAK VIJAY,a year ago,
,Adarsh S,a year ago,
,Alan Baiju,a year ago,
,Allen Sunny,a year ago,
,SURYA jayan,a year ago,Service is not good....charges doesn't meet the quality..only the ambience is good
,Vishnu Rajendran,a year ago,
,Aditya Harikumar (AHK),a year ago,
,Megha Jayakumar,a year ago,
,GOPIKA SAJAN,a year ago,
,Harry Krish,a year ago,
,Nidhin Prakash VJ,a year ago,Evening vibe is good
,Dr. Geeth R.S.,a year ago,
,Travel blogger,a year ago,
,Aishwarya R J,a year ago,
,Sneha Aloshious,a year ago,
,Joe X Morais,a year ago,How long can spend time there
,sreethi anil,a year ago,
,Thomas George,a year ago,
,Alzah S,a year ago,Nice 🙂 …
,vipin kumar,a year ago,
,Sulaiman Mohamed,a year ago,
,Anilkumar Kalathil,a year ago,
,Vinod Krishna,a year ago,
,Piyush Chauhan,a year ago,
,irene maria jose,a year ago,
,SpellBound,a year ago,Not even accepting sodexo card and calls them a sodexo partner!
,RESMI V L,a year ago,
,Annie George,a year ago,"Smooth service, very helpful staff. Excellent for one to one discussions as they don't force the customers to vacate fast.. Becomes slightly noisy when full, though..."
,anandhu manoj,a year ago,
,Prejish Nirbhaya,a year ago,
,Rkh Musics,a year ago,
,SACHIN SEBASTIAN,a year ago,
,Aravind Bhuvanendran G,a year ago,
,Kavya Madhusoodhanan Nair,a year ago,Because high rates for everything and cappuccino which i  was ordered had no sugar.
,Nandagopanm M,a year ago,
,Sajish Vijayan Latha,a year ago,Nice place to hang out. Saw other folks conducting business meetings. Not a lot of tables so space can fill up at times. Coffee was great.
,gaurav sharma,a year ago,"Amazing ambience
Amazing location
Nice capuccino and brownie"
,Philip Jacob,a year ago,
,Aparna Anil Priya,a year ago,Sharing this with atmost sadness that the quality of Cafe coffee day has come down so low that I would never want to visit again. I have been there many times last year and the food was pretty good. But now the food is of low quality and …
,George Mathew,a year ago,
,MOHAMMED MISHAL P S,a year ago,"Nice cafe ,but bit too costly 🥲 …"
,Aji,a year ago,
,Capt.Shamnad M.A,a year ago,
,Hansel Le Patric,a year ago,
,Aasiya Shahul,a year ago,
,Madhavan Sukumaran,a year ago,
,Hanshad H,a year ago,
,Sajith Gibran,a year ago,Good meeting place for all your needs.Chit chat to Bussiness deals Coffee day is the best.Ambience and service so good.A lot of things can happen over a cup of coffee. Awesome place with your friends.
,John Benedict Kadakampallil,a year ago,
,Manish Mathew,a year ago,
,Padmaprasad R,a year ago,Great place
,Boopathi KanagaRajan,a year ago,Too sweet
,harees ebrahimkutty,a year ago,
,Akshay Mohan,a year ago,"Donot recommend anything other than a coffee variant.
Coffee Day is for Coffee alone."
,michael1238104,a year ago,Good
,Anooj M A,a year ago,
,Subin M,a year ago,
,Asha A K,a year ago,
,DJ S,a year ago,Good ambience
,Roopa Yadav,a year ago,Love the location. But wish they would reintroduce real crockery & cutlery instead of those paper plates & cups etc.
,Vijit Sreedhar,a year ago,
,dragonzmind,a year ago,
,archana ram,a year ago,They have the best butter cookies(Vanilla)...
,Kiran Sasibhooshan,a year ago,"Not impressed at all..I would have been happy if we are getting good service in return but I didnt feel it here....filter coffee and hot chocolate is not good  ..Ambience is good , Serving is ok not that great ,  not recommended"
,Syam Nath,a year ago,
,Aneesh Raj,a year ago,Nice place to chill
,Girish Nair,a year ago,
,jithin mathew kurian,a year ago,
,meenakshi krishna,a year ago,
,Rithik Sunil,a year ago,
,charly john,a year ago,Nice place to get a quick bite and have a conversation
,Arakkal Hari,a year ago,
,Alex Ajith Philip,a year ago,
,Ranjith Kumar R,a year ago,
,Supriya Prasanth,a year ago,
,rameez vengelath,a year ago,
,Praseed n s,a year ago,
,Sreelakshmi,a year ago,"Great customer service, super ambience"
,Viz Zz,a year ago,
,Anoop Joseph,a year ago,
,SUCHITH MULLOOR,a year ago,
,Feroz Baker,a year ago,
,Midhu Karthik,a year ago,
,John Pereira,a year ago,"Clearly deceptive branding. This establishment has nothing to do with Cafe Coffee Day. Looks like it's on its last legs too. Decent coffee still, though."
,Sreekumar C P,a year ago,
,JIJO THE TRAVELLER,a year ago,
,Biju Chandran,a year ago,"Lounging about or meeting someone, CCD seldom disappoints."
,Sam David,a year ago,They have taken up CCDs space..but quality never comes even near to CCD..this place has been there for a long time..iv been visiting the ccd which used to be here since 2007. Same space..same ambience but the quality isn't the same since it's not ccd anymore
,Abirami Venu,a year ago,
,Nithin C M,a year ago,Nice ambiance.
,Ratheesh Pillai,a year ago,
,Tom,a year ago,
,Nicky Nicholas8,a year ago,
,Driti Kamath,a year ago,this place is average to have coffee though it's really expensive and one must add like 2-3 sugar sachets to their beverages else it's really bitter. the food didn't seem to be fresh and it tasted bad. the bill was around 700 for 2 people …
,Salma Sudhi,a year ago,Love the ambience
,Ravisankar Iyer,a year ago,Decent place to spend some time to chat or do work in peace not lunch of options on food but ok
,JIJIN MS,a year ago,
,Dr Divya Gopinath,a year ago,Used to be old cafe coffee day.. Now same set up
,JACK BEN,a year ago,
,AMAL RAJ,a year ago,
,Melvin Molly Thomas,a year ago,"Great place to chill.
Especially the ambiance.
Felt like CCD reduce the quantity of their drinks.
Quality of product's is not matching the Price they charge..."
,Ajith Babu,a year ago,
,Midhun Samban,a year ago,
,Karthik S Nair,a year ago,
,Vinod Nair,a year ago,
,Dhanesh Nair,a year ago,"The change is not so obvious. We were used to CCD there and and The Coffee Day change was pointed out by my 8 year old. Except a few menu items, rest look similar."
,Krishna Moorthy,a year ago,
,Ajeesh Kumar G,a year ago,
,Mohammad Thaahir R (THE KING),a year ago,
,Rajesh K,a year ago,
,Malavika Madhu,a year ago,
,CP. harikumar,a year ago,
,kavitha babu,a year ago,
,rajisha rajan,a year ago,
,REAN ASSOCIATES,a year ago,
,Edwin John Joseph,a year ago,
,Bharath Raj,a year ago,
,Ajay Sreedhar,a year ago,"This is not a CCD ""Cafe Coffee Day"".
This is a TCD ""The Coffee Day""
I took a Hot Chocolate Grande. …"
,Shamna Ar,a year ago,They are charging similar price as CCD but the quality is not that good as per the price.
,Nithin Nirmal,a year ago,
,1096 Ancyraj.s,a year ago,
,Parvathi Asok,a year ago,
,Jeremy Abraham,a year ago,
,Sreekumar Venugopal,a year ago,
,Aaromal Prasannan,a year ago,Mediocre service and food.
,vinod kumar,a year ago,Good ambience.. hood customer service...food quality is good
,Madhava Kurup,a year ago,"Coffee was good and ambience nice, but a bit too noisy if you are planning to have a quiet discussion with some one. Was spacious enough to get a place when I walked in at 4.00pm."
,Manoj B Nair,a year ago,Extremely bad service.  Ordered 3 drinks around 1110 AM and it took 20 minutes to get served. Ordered s a strong Late at additional cost of Rs. 70 and received a flat late full of Milk. Mobile number given for wrongly entered and therefore the bill was not delivered by sms. Rude and un professional staff. Will never visit again.😡 …
,Jose Mathew Kallivayalil,a year ago,
,Sowparnika Treasa Sabu,a year ago,
,Vinay Kumar Vijayakumar,a year ago,
,Alfred J Chettimattel,a year ago,"Changing 5 star to to 3 star. For you, it is COFFEE DAY not CAFE COFFEE DAY, not having the old quality or taste. Just a normal expensive cafe"
,Babeesh O M,a year ago,Cool place
,Abdur Rameez,a year ago,
,Vishnu pillai,a year ago,The pace has a good vibe and is bustling. The coffee was decent and though the garlic bread looks ways away from menu pics. It tasted good.
,Febin Deni,a year ago,
,SANJAY SAJEEV,a year ago,
,Vijaysooryanath R,a year ago,
,Vipin Das,a year ago,Providing third rated coffee on exorbitant pricing.
,Jaigovind Narayan,a year ago,"The worst coffee i have ever tried, will never recommend it to anyone"
,Praveen B,a year ago,Quite place for a hangout along the royal road and has a elegant wibe
,Navas Fazil,a year ago,
,Sarath GR,a year ago,
,Arathy B.R,a year ago,
,Nishanth Harikumar,a year ago,
,n padmakumar,a year ago,
,Vivek A,a year ago,
,Anish Sheela,a year ago,"Nice place to hangout, or work."
