,name,review_time,review
,Subarna Mukherjee,a year ago,Came at 8.15 pm and ordered. It was not at all crowded but it’s 8.50 pm now and We have not received our order yet. Pathetic ! The guy at the counter said it will take more time while everyone else has got their order even when they have …
,Suddha Ray,a year ago,
,Judhajeet Banerjee,a year ago,
,The doctor Blogs,a year ago,
,Shiladitya Mandal,a year ago,"Location pointer is wrongly placed.

It doesn't exist there."
,Saysha N,a year ago,
,bonkubiharidey,a year ago,
,Sanmilita Bhattacharya,a year ago,
,Sajal Bera,a year ago,Overall service average
,SENPAI,a year ago,Good Ol CCD
,Aarti Kumari,a year ago,
,Pradeep S,a year ago,Good location. Staff avoids taking digital payment.
,Souvik Guha,a year ago,
,chandan kumar singh,a year ago,Very worst prices are very high most of time ac don't work i visit this regularly BCz no other restaurants in basdroni
,Ankita Chatterjee,a year ago,This outlet is in Bansdroni near the metro station. It is a comfy quiet good cafe for a chitchat or coffee dates or something meeting discussion or friendly hangouts. I ordered an Chocolate Velvet Cold Coffee. It was not at all up to the …
,Soumavo Karmakar,a year ago,the go-to place for small addas
,prerna priya,a year ago,Nice place for spending quality time.
,Anirban Seth,a year ago,"Good coffee, small place"
,Prasenjit Dasgupta,a year ago,
,Sudip Basu,a year ago,Foods are tasty and ambience is awesome.
,shuvo sardar,a year ago,Very good
,Somali Sengupta,a year ago,
,YEASIN ALI,a year ago,
,Jayita Roy,a year ago,
,Arijit Dey,a year ago,"Coffee was cold , though hot had been ordered. Very bad behavior. Loss of money and time."
,Purba Das Gupta,a year ago,
,Кайли Дженнер,a year ago,Overpriced
,Pamal Mondal,a year ago,
,sourav das,a year ago,Amazing 🤩 …
,Jyoti Das,a year ago,
,Ameya Dey,a year ago,"Beautiful place , well decorated . Nd the items are delicious .... moreover loved the cafe...."
,Deep Saha,a year ago,
,Manjira Bagchi,a year ago,
,Dop_ Suranjan,a year ago,
,Moumita Sarkar,a year ago,
,Akshita Paul,a year ago,The quantity is laughable compared to the price. They give you just a tablespoon of mousse for 50 rupees.
,Sharmistha Mandal,a year ago,
,TouFiq XP,a year ago,
,Anirban Sengupta,a year ago,
,Samaresh Barman,2 years ago,Nice pepal all
,Arnab Ghosh,2 years ago,
,Anagha Bhattacharya,2 years ago,
,TANMOY RAHA,2 years ago,
,BIJAY KUMAR DE,2 years ago,
,ẞónià ẞàrdàr,2 years ago,
,Famous Rare,2 years ago,
,Shirsho Dasgupta,2 years ago,Nice and cozy and most all it has a charging station for electric vehicles.
,C P,2 years ago,
,sumita nath,2 years ago,"I like to visit here whenever I feel bored but also don't feel like going too far from home. Though pricey, it's a hang out for ppl like me."
,Sneha Gayen,2 years ago,
,Kaushik Roy,2 years ago,
,rohit singh (Rudra),2 years ago,
,Partha Sarathi De,2 years ago,
,suman nandi,2 years ago,Nice place to hang around for a quick bite and a hot sip.
,Priyanka Dey,2 years ago,
,Mrinmoy Roy,2 years ago,
,Rohit Roy,2 years ago,
