,name,review_time,review
,Himanshu Jain,a year ago,
,Hindu Singh,a year ago,
,Pankaj Soni,a year ago,
,Sushila Borana,a year ago,
,Rakhi Purohitt,a year ago,"Nice place for coffee meet and snacks ,they have best cappuccino."
,Karanveer Bhambra,a year ago,Good cappachino but store is in bad condition
,Bob T,a year ago,Very nice and chilled ambience and friendly staff. Nice coffee and teas
,Aakash Prajapati,a year ago,Worst place. People are smoking outside. And coffee taste is not upto the mark too much foam. Even Dhaba wala coffee mush tastier than this.
,Sanjay Sen,a year ago,
,Rajesh Purohit,a year ago,
,Yogesh Thanvi,a year ago,
,Piyush Jhanwar,a year ago,
,Rohit Gaur,a year ago,nice
,SHOBHIT DAVE,a year ago,
,Abhay Singh,a year ago,"Very polite staff. They offer you to wait in car while they prepare your coffee, and deliver your takeout in car. Very friendly people."
,Mona Jangid,a year ago,
,Arpit Prajapat,a year ago,This CCD never disappoints with beverages and the availability of products. The ambiance and cleanness got a full star.
,Vanshika Kabra,a year ago,
,Mohit Singh,a year ago,"This CCD outlet needs so much of improvement.
★Food & Drinks (specially coffees) are of very nice quality in here,
But many things from Menu was not available. I was disappointed by that. …"
,K.D. Bishnoi Dhawa,a year ago,
,Vishakha Gehlot,a year ago,"The place is not well maintained. Paint is coming off from the walls, no proper entrance, old and torn out sofas and chairs. On top of this, got hair in the cafe frappe coffee ordered, not sure if proper hygiene is maintained at the outlet. …"
,Hitesh Meena,a year ago,I came here for it's Sandwich and loved it. Visited multiple times for the same.
,ravindra Tak,a year ago,"In the wall branch in front of Goyal hospital.
Very bad taste of coffee
No cleanliness at all …"
,Ashrit Kindo,a year ago,
,Priya Gehani,a year ago,CCD have lost their touch..! It all tasted like normal coffee.
,Gurmeet mathur,a year ago,Bitter in taste not my choice
,Shivi V,a year ago,
,manish tailor,a year ago,
,Jitin Mathews,a year ago,
,A G,a year ago,
,Anil Pareek,a year ago,
,OM PRAKASH BISHNOI,a year ago,"Best place for fresh and healthy food.
I take Coffee which is Much Costly from other cafe.
But taste is Good 👍.
Good Service. …"
,Deepanshu Purohit,a year ago,
,himanshu jajoo,a year ago,
,Ravi Mandhana,a year ago,
,Hitarth Mistry,a year ago,
,DILIP SINGH BHATI,a year ago,
,vasudev,a year ago,
,Divya Verma,a year ago,
,Purti Vyas,a year ago,
,DHEERAJ PRAJAPAT,a year ago,Quality of coffee is not good at all. It’s like water and short wast good at all
,Yashvi Palecha,a year ago,
,VIVEK BOHRA,a year ago,"There is too much menu in coffee as well as cold drinks, sandwiches and much more. The sitting arrangement is very good and peacefully place. You can enjoy With family and friends with awesome coffee"
,Vinod Vaishnav,a year ago,"Latest Update :
~~~~~~~~~
After long time visited again and found many upgradation like chairs, interior, …"
,Ravindra Kabra,a year ago,In bad shape requires complete overhaul of furniture & decor
,Farhan Modi,a year ago,Awesome 😄 …
,Raghuveer Sharma,a year ago,Coffee lover
,Neha Singhal,a year ago,
,Kanika Kachhawaha,a year ago,
,Shrish Verma,a year ago,
,devi purohit,a year ago,
,shubhanshu kandani,a year ago,"Not clean, need renovation"
,Anurag Johari,a year ago,
,Anurag Kalani,a year ago,
,Sudhanshu,a year ago,
,Juned Alam,a year ago,
,Siddhant Jain,a year ago,
,MEGHA GURJAR511,a year ago,
,Rakesh Sk,a year ago,
,Puneet Kumar Sawlani,a year ago,
,Krrish Bora,a year ago,
,himank mathur,a year ago,"Hygiene is at the stake, such minimal menu available, staff is full of idiots, first time seen flies in CCD!!! SHOCKING!!"
,Ladybug Nilanjana,a year ago,
,Naren Purohit,a year ago,
,Kunal Singh,a year ago,
,mukesh garg,a year ago,
,Rohan Vyas,a year ago,"Best place to have coffee and good time birh together , good place highly recommended"
,Sananda Mukherjee,a year ago,"Torn sofas, flies all over, broken chairs what not.. This is not the ccd experience I would like to have.. Me being a CCD lover for almost 16 years now.. This is the worst outlet seen ever. Everytime the coffee tastes different. For eg: The …"
,Aashu Upadhyay,a year ago,
,Tejaram Chodhary,a year ago,
,ranjeeta gahlot,a year ago,
,Kapil Goyal,a year ago,
,Sweta Jain,a year ago,"Not a good place to spend your evening.  Place is all in a tear up position. Seats, walls are not maintained and quality not so good."
,Ganpat Mobile Technology,a year ago,No teble service
,Ramjan Mehar,a year ago,
,Krishan kant Vyas,a year ago,
,Monika Ramchandani,a year ago,
,Manish Satyani,a year ago,
,Prahlad Malik,a year ago,
,Niyaj Khan velim,a year ago,
,Deepika Bothra,a year ago,
,milanjeet,a year ago,
,S R DJ SURENDRA SINGH BHATI,a year ago,
,sheetal prajapat,a year ago,
,bhanu gupta,a year ago,
,shivam bajaj,a year ago,Don’t try cold coffee as they serve piece of hair in it.
,Dr KAMAL KANT,a year ago,Nice place
,sushil arora,2 years ago,
,chand panwar,2 years ago,
,Jagdish Bhambhu,2 years ago,Super
,Pushpendra Meena,2 years ago,
,Pratibha Choudhary,2 years ago,"Good service....
Staff is good....less waiting time for order..
Communication is good and food quality and taste is also good.."
,raja bhaiya,2 years ago,
,Bharat Singh Rathore,2 years ago,
,अरविंद सिन्हा Dr Arvind Sinha,2 years ago,"Good cafe. Space is great. Location - fantastic. Though the franchise is suffering due to corporate issues but the effects are being seen on the ground with the use of disposable cups for serving. Disposable cups are perfect for take outs, …"
,Shubham Katta,2 years ago,Too Much Bad Experience on this place no wifi no electricity plug to laptop mobile charge .. worthless place in jodhpur. wasting of time and wasting of money place in jodhpur...
,Shankar Chouhan,2 years ago,Happy
,Kanchan Gola,2 years ago,
,Vartika s,2 years ago,
,Shubham Katta,2 years ago,Very Wrost food quality n coffee .. outdated breads in baking
,Sacmat,2 years ago,Nice place to hangout with friends
,Anil Kumar,2 years ago,"Coffee is good but they really need to work on the interior. Flies all over, tornd sofa, lack of staff. Not a good experience."
,Chi Chi,2 years ago,Nice place for coffee luvers
