,name,review_time,review
,ROY THOMAS,a year ago,"You don't have any idea how to serve the espresso, i just wonder having espresso in paper cup🙄🙄🙄🙄🙄, oops no comment. …"
,Shafeeka. K. S,a year ago,Awesome
,JRE NATURAL AGRICULTURE FARM,a year ago,
,Vanmathi Hemamalini Ravikumar,a year ago,
,Rtr. Sivasankar,a year ago,
,Abraham Richard,a year ago,"Peaceful place if you wish to read, work, meet with someone or do anything in peace this is the place. The staff don't nag you to place an order or anything of that sort, very friendly. But have the courtesy to order something for their friendliness and leaving you at peace."
,Muhammed Munshiq,a year ago,Nice place to relax
,Vadivelu Rangasamy,a year ago,
,Satish Toshkhani,a year ago,Peaceful quiet place to sit and have a coffee
,Rahul Venu,a year ago,"This particular outlet is good. Unlike some other CCD outlets I've been to they serve iced coffees with adequate amount of ice, not one full cup of ice. I ordered the iced latte and iced mocha both of which were delicious. The ambience here is also nice. They've both indoor and outdoor seating."
,Dr. Deepshikha Dungdung,a year ago,
,Veeramani V,a year ago,
,Navaneethakrishnan K,a year ago,
,Ajay Prem,a year ago,One of my favorite cafe's in Cbe where you can sit peacefully and do whatever you want as long as you want. Recommended for people who want to spend time alone and feel comfortable. You can take your laptop and work there too.
,Gautam M,a year ago,
,rio volley,a year ago,
,Nivetha Ravichandran,a year ago,
,vinoth kumar,a year ago,
,SenthilKumar KS,a year ago,
,QUANTA GUY,a year ago,
,The Hythanial's,a year ago,
,Suresh Rajendran,a year ago,
,MUTHURAAMAN C T,a year ago,Good ambience and service
,varunrajan thiagarajan,a year ago,
,afnan 1,a year ago,"Went with a friend today and had iced mocha , it was around 220 rps , the coffee and the sugar wasn't diluted nor was there any sort of thick creamy flavour, it wasn't even cold , it was basically room temperature, really disappointed with the taste , tasted like a watery coffee."
,Pranav L V,a year ago,"Excellent cheesecake , a must try!!"
,Andrews Sivaraman,a year ago,Love this place
,Senthilkumar Vyapuri,a year ago,Ok
,Manoj Naidu,a year ago,Poor service rude staff
,Janani V,a year ago,No fault in the food; but service and the waiters' attitude are very bad and unwelcoming.
,Reena Prabha,a year ago,Had better Dark Frappes than this outlet.
,Poojitha travels Senthil Kumar,a year ago,
,Sharan Sivadas,a year ago,
,devika ms,a year ago,
,Promotion Plus,a year ago,
,Jayakumar Ramaraj,a year ago,Good ambience
,Sushil,a year ago,
,anu sisbi,a year ago,"Ac was not working
I ordered tandoori chicken bun
Which was pathetic …"
,Naveen Kumar. R Naveen Kumar. R,a year ago,
,Sivaramakrishnan a,a year ago,Truly bad experience.
,Dhilip kumar A 3305,a year ago,
,Tamanna,a year ago,
,Rajith Rajithkumar,a year ago,
,KANNAN G,a year ago,"Good atmosphere, tasty coffee"
,Rajesh .S,a year ago,
,Shwetha Venkatesan,a year ago,
,keerthana karmegam,a year ago,
,Jegan R,a year ago,Nice cafe and space.. menus can be improved.
,Naveen Krish,a year ago,Food's average. Ambience is good
,Aloycious VA,a year ago,
,Nazeer Ahamed,a year ago,
,PRO Hackers,a year ago,
,Vmax Technologie anne,a year ago,Super
,Kartikayan Rk,a year ago,
,G Jayaprakash (Jai vasanth),a year ago,
,karthikeyan m,a year ago,Very very costly
,Ashok Devices,a year ago,Too slow supply of food. Just OK for a evening hang out
,Satheesh R. Kutty,a year ago,Nice place for some quality coffee
,Sidharth Sj,a year ago,"Worst coffee,I had in my life, I prefer R.S.Puram coffee day"
,karthik h,a year ago,
,Lavanya Eshu,a year ago,They take 45 mins to accept our order then .it take 30 mins to prepare it to much time taking
,Marimuthu Kanchana,a year ago,Not good. Full of money motive. Unclean dirty atmosphere particularly racecourse road. Except coffee sugar and milk and more ice cubes loaded. Very poor taste
,Haris Businessman,a year ago,Seating should improve.out side mosquito
,Sreekanth S,a year ago,
,Ramamurthy,a year ago,Very normal taste
,Vishal Kumar,a year ago,Good
,pavithran gv,a year ago,Could've been better
,Raju sankara chettiar,a year ago,good ambience
,Alexander Kanagaraj,a year ago,"Good place to share some time with friends.Clean place and good service.
The furniture has seen better times"
,Kamalakannan Rajalingam,a year ago,
,Pavithra Velmurugan,a year ago,
,prabakar kumar,a year ago,
,Ilamparithi R,a year ago,
,Abishek S,a year ago,"Like any fine coffee place, the place has good seats inside. I was there for a couple of hours catching up with a friend and even though it become crowded close to 6pm, it never felt rushed. The cold coffee was good but slightly expensive. …"
,Valla Rasu. 6381,a year ago,
,Abirami Venkatesh,a year ago,
,sarika dalawat,a year ago,
,Hasna Jane,a year ago,
,Amar nair,a year ago,Good hospitality good service
,Raghupathi Krishnan,a year ago,"No ventilation, no lights in washroom, fans not working, coffee very tepid."
,Edward Nelson,a year ago,
,sandeep gopal,a year ago,"The coffee shop hasn't changed in years , the vibes though have blame it on covid? maybe , still a nice place to sit by oneself / catch up with friends over coffee - you will feel definitely find different spots to hangout with friends but nothing beats this coffee days race course location"
,Maha Vishnu,a year ago,
,Wafeeq Fareed,a year ago,
,Lokesh R,a year ago,If have no choice to spend money and time - Come here and spend
,Ranjith Kumar A,a year ago,
,Tamizh Selvan,a year ago,
,Karthi Nithi,a year ago,
,Bijo Joseph,a year ago,"Really tasty, awesom experience"
,Pavan Golecha,a year ago,It has lost its charm.
,Mrww Michuu,a year ago,
,Mugesh Kannan,a year ago,
,Karthikeyan Jawahar,a year ago,Usual good experience of CCD.
,Anand M pillai,a year ago,
,Azhagan Pbs,a year ago,
,murugaiyan saminathan,a year ago,
,garima dugar,a year ago,Many may come many may go but none like CCD. Super standard taste with great ambience too. I just wishes they keep board games there and if the prices can be more adequate. P.s -- they have best whipped cream .
,SUNIL KURISHINGAL,a year ago,
,GOPI NATH,a year ago,
,karthik kumar,a year ago,
,Mr Balaji,a year ago,
,ABC TRADERS,a year ago,
,Shreemathi Bojan,a year ago,
,karthik ramalingam,a year ago,
,Prakash K,a year ago,Nice place in good location to hangout or to have a casual business meetings.
,kavin paulson,a year ago,Superb ambiance. Great guy at the counter. Very friendly and polite but he is the only one managing the counter. Options were limited. Many of the menu items weren’t available. Peaceful and lively place to sit and enjoy your coffee and snacks with your friends!
,Isaac Raj,a year ago,
,Mohan Babu P P,a year ago,Peaceful Ambience
,Cerin Pathrose,a year ago,
,Arun Prasanth,a year ago,
,Immanual Anandraj,a year ago,Nor clean
,suhashini srinivasan,a year ago,
,SRIKANTH R.G,a year ago,Nice
,Subhash Bhojwani,a year ago,"A bit pricey, but great ambience and great coffee."
,Acharya Veda Selvaraj,a year ago,
,Abbiramy R,a year ago,The cold coffee that we ordered wasn't that good ! Very watery
,suresh torrez,a year ago,
,M8 CREATION,a year ago,
,GOWTHAM DEVA KUMAR S,a year ago,
,Prasath Albert,a year ago,
,Gokulakrishnan R,a year ago,
,Hema malini,a year ago,
,Dhanvanth KS,a year ago,
,4S Eco Friends Trust,a year ago,Good  coffee
,Shanmugha Vel,a year ago,
,suudhev sivakumar,a year ago,Items found in menu was not available only 2 variety in hot and 2 in cold Coffee
,Ramachandran A,a year ago,First time visiting  this place seems high class sales person  spend time here in meetings
,Sowbarnika Kaliyappan,a year ago,
,JOSHUA MATHEW,a year ago,
,Manesh Kumar,a year ago,Had one of our worst experience here yesterday. They served us filter coffee and pastry. In few minutes time pastry was full of ants. Area was very poorly maintained. AC was not working as well. When someone comes here and pay 160 rupees …
