,name,review_time,review
,Raman Narasimhan,a year ago,Was shocked at the cost of a small cup of cold coffee. It costs 365 rupees. Had to wait for 20+ minutes to get the coffee To-go
,Jayakumar R,a year ago,Coffee was not not hot nor cold items were available.sandwich was awesome..that is the reason for 2 stars to the horrible coffee
,Sunil Kumar,a year ago,
,Shivani S,a year ago,"If you are reading this u gotta go to CCD
It has the best cozy and cafe experience
There is also great food and service, I love this place soo much"
,AsHöK :,a year ago,
,Rajasekar Setty,a year ago,"Nice place to hang out.😀😀
Ambience is nice and less crowd in late evening as we went around 9:30pm.
Pity that there was one person did everything from billing, serving to the …"
,narmadha srinivasan,a year ago,Pleasant environment to work . No one is gonna tell u to leave the place until u leave.😄 …
,Ashok puttaswamy gowda Ashok T P,a year ago,
,KLINTAN K J,a year ago,
,Anil Kumar,a year ago,
,Rita Komban,a year ago,Good place to hang out with business partners
,rajkumar ramasamy,a year ago,Please don't visit this place...the food is terrible and the service is more terrible than that!!
,archana rajkumar,a year ago,A decent place with nice new options on the menu. The building complex also has a convenient parking space. But the tables remained uncleaned until we requested someone to do so.
,Hari haran,a year ago,
,Srinivasan R,a year ago,
,Sanjay Tadikonda,a year ago,
,sumitha mahatma,a year ago,
,velumurugan r,a year ago,
,Anthony J.M,a year ago,"I ordered cafe latte the spoon and mug both was unclean... Very poor from such big brand, you charge rs.200 for small cup of coffee and presentation is such pathetic"
,Abubacker Malik,a year ago,
,pheb evangeline beulah,a year ago,
,Suja Elanchezhian,a year ago,
,Sri Gayathiri,a year ago,
,ROMEO RAJESH,a year ago,
,KIRANSHANKAR SELVARAJU,a year ago,
,Prince Samuel,a year ago,
,Kathir Avan,a year ago,
,Suryakumar G,a year ago,
,Follow your Heart,a year ago,"There was only one staff he did the billing, he made the order and i saw him washing the mixie too. I feel bad for that guy. The frappe was also not good. It was just a plain chocolate drink I can’t believe I paid 260 for that. I could have made that in boost lol. Bottom line coffee day has lost its name"
,Vivek Gandhi,a year ago,"Peaceful ambience for hangout.
Coffee was excellent."
,Immanuel Rajkumar,a year ago,
,ANEESH Kc,a year ago,
,Pragathy V,a year ago,
,Anuup Basant,a year ago,"Not bad, good place to kill time. Mostly like any CCD."
,Babu Venkatesh,a year ago,
,Kirthi V. BAPAT,a year ago,
,gopala krishnan.b,a year ago,
,Nazreen Fahad,a year ago,
,harriesh gomahan,a year ago,
,vishnu sankar,a year ago,
,BALAKRISHNAN ELANGO,a year ago,
,Partheeban M,a year ago,
,Priya Naresh,a year ago,
,Mahesh Subramanian,a year ago,
,Shobana G,a year ago,
,Baviya Selvaraj,a year ago,
,Chezhiyan E,a year ago,
,Manjushree AJ,a year ago,
,Elango Palani,a year ago,
,Vigneshwaran R,a year ago,"Cappuccino is amazing . The sizzling brownie is too notch and they make it really good , The tender in the brownie took the taste out of the world. Apart from that the veggie burgers were okay and Cafe Mocha was fine."
,Priyadharshini M,a year ago,Good ambiance
,Karthikeyan,a year ago,
,KRITHIKA SENTHILKUMAR,2 years ago,
,Ahalya Vaitheeswaran,2 years ago,Go-to place for all meet-cutes
,Vinod Kumaran,2 years ago,Perfect place to meet
,Stalinbala D.K.,2 years ago,
,joy jim,2 years ago,A decent coffee shop their service was little slow could improve on it
,Sudhakar T,2 years ago,
,sathish kumar,2 years ago,Dutchy truffle cake is like not sold for a long time and its sold to us i can’t able to feel like its fresh kindly consider this
,Prathiksha Lokesh,2 years ago,
,Omer Sheriff Jamal Mohamed,2 years ago,
,Mohan Raj,2 years ago,
,MOHAN RAJ,2 years ago,
,Michael Nilofar,2 years ago,
,Prasan J,2 years ago,
,Sanjay Ravikumar,2 years ago,
,THINAKAR RAMANAN,2 years ago,Too loud music. Not able to talk
,Biddu,2 years ago,Had to plead with the staff to turn up the air conditioner... Cappuccino was not hot
,SHAINSHA M,2 years ago,
,Achyut Narayan H,2 years ago,
,Sri Nithi,2 years ago,Nyc experience worthable price &very comfortable atmosphere  ...... Like very much
,Prashant Padmashali,2 years ago,
,s. pavithra,2 years ago,
,Programmer Paddy,2 years ago,
,Partha Mukhopadhyay,2 years ago,"Shabby interior, some coffee items that used to be there in the menu are missing. Sad to see the state CCD is in now..."
,Gokul “Karthik” Karthik,2 years ago,
