,name,review_time,review
,Vishnu Priya,a year ago,"Cafe is very hygienic and good ambience.Good customer service , manager was very polite and very cute"
,vishnu v,a year ago,"Good service and mainly the ambience is very neat and clean.
Staffs are good.Very comfortable seating"
,farhan najmudheen,a year ago,"As usuall coffe and work, then come here..."
,Let's Together,a year ago,Very good dishes...  I like the attitude of the staff..
,MAGICIAN VISHNU KALLARA,a year ago,Very good service 👍 …
,GAYATHRI S,a year ago,
,Gowri shankar Sh,a year ago,"Awesome customer experience. Staffs are very polite.Good ambience with light music, superb food and coffee."
,Kiran Francis,a year ago,
,Deepak singla,a year ago,
,Adarsh Thakur,a year ago,Great place to hangout. Good ambience
,Azeem Althaf,a year ago,"Good ambience
Nice to place for visit"
,Aravind P Unnithan,a year ago,
,rajesh ram,a year ago,Excellent customer service on demand
,Sunil Sukumaran,a year ago,Good place 🙂 …
,rahul s,a year ago,Best place to spend time with friends
,Abhin Abhin,a year ago,"Good service
Friendly staff
Awesome sandwich &coffeee"
,IsMaiL iBrAhiM,a year ago,
,Asish RL,a year ago,
,Krishna,a year ago,
,Abhilash V G,a year ago,
,Shalom Sara Thomas,a year ago,Nice atmosphere and the service was really good.
,Jaison The Traveller,a year ago,Good parking. Power plugs are available each seats. Good seating so we won’t feel the crowd.
,Abhinand Rajeev. S,a year ago,
,ananthu rb,a year ago,
,Dr William Thomas,a year ago,"very cordial staff,  place for coffee lovers."
,athul kr,a year ago,
,Sailaxmi S,a year ago,Just now ordered frappe with creme(take away)...but sadly creme was missing and took the price of added creme...
,Anish,a year ago,Place is too hot. No air conditioning. Also too many flies.
,Alten Alexander,a year ago,Excellent coffee ☕
,Arun Kumar,a year ago,
,KRISHNANUNNI K,a year ago,
,Praveen Sj,a year ago,
,Vishnu S Hari (sreehari),a year ago,
,GODZONE career,a year ago,
,Anslin nirmal,a year ago,
,Manu Ullaskumar,a year ago,"Beverages was good.
Ordered some wraps....taste was not upto the price.
I suggest not go for food. …"
,Nithin Joseph,a year ago,Superb ambience and lovely spot
,Gokul Jayaraj,a year ago,Good
,Vijay Sutari,a year ago,
,Aravind S,a year ago,
,Darryn Gomez,a year ago,
,Yas mohammed,a year ago,"Neat, clean and have absolute good ambience.
Recommended for all.
They have outer portion and even can have space for small celebrations.
Have good parking area."
,Sreelakshmi Lechu,a year ago,
,Vivekanand B,a year ago,"Ambience is good. They have good parking facility. Place is overall clean.

The menus are placed at the entry counter where you have to place orders upfront …"
,Lalu S V,a year ago,"Neat nd clean
decent parking area
friendly staff …"
,MSS kumar,a year ago,Signature cold coffee
,Amith Mohammed,a year ago,
,Preneetha Prabhakaran,a year ago,
,unnikrishnan r,a year ago,Usual CCD experience
,vivek v,a year ago,Nice ambience
,J L,a year ago,"Clean place with seating for group meets. Free WiFi. Decent coffee and chocolate drinks.
One of our couches was torn. One star off for that. I'd expect overall quality when I pay close to 300 for a coffee"
,ABHIJITH B PILLAI,a year ago,"Good coffee with average customer service..
Whoever is sitting there they will just switch off the lights @ sharp 12 pm"
,Vishnu Sivaprasad,a year ago,
,Aravind A S,a year ago,A good road side coffee shop by the CCD.
,Neeraj s,a year ago,Great atmosphere and interior... Good food but just over rated.
,Infant Josepaul Vinoth B,a year ago,
,Ann,a year ago,"Good drinks, cozy atmosphere."
,Brahmadatha M R,a year ago,❤️❤️
,kiran ravi,a year ago,
,Sumithra Vs,a year ago,
,Rojan George,a year ago,
,rajesh anjara,a year ago,The cappuccino was no so hot
,Vishnu S Das,2 years ago,
,Praveena K R,2 years ago,
,Aashish Anand,2 years ago,
,Abyjohn Official,2 years ago,I simply like the ambience & more over Hot Coffee
,Avinash Sanal,2 years ago,IRCTC serves 100 times better tea.
,Selex SJ,2 years ago,
,Anu Syrash,2 years ago,
,Jobin SL,2 years ago,
,Nitin Gopinath,2 years ago,
,Sooraj Saji,2 years ago,
,Abhilash Sudheesh,2 years ago,
,Bibin Krishna,2 years ago,Nice ambience. Friendly staffs
,Sivakumar K,2 years ago,
,Arundhathi Pushpagaran,2 years ago,"Definitely not for unemployed College students.Lol.(if you're unbothered about the bill, go for it!) Came across a lot of techno park employees in there, looks like it's a perfect chilling spot for them. Might find the place a bit …"
,irshad a,2 years ago,
,Sreelakshmi K p,2 years ago,
,Hari Krishnan R,2 years ago,Staff told that they don't take card/upi payments and also wasn't that cooperative to find nearby atms or anything. So we left without having anything
,Aneesh Raj,2 years ago,"Sad to say, but it wasnt that good"
,SIVARAM S K,2 years ago,
,Sree Dev,2 years ago,
,silpasekhar,2 years ago,"Bad experience from staff
They told us to our face they don't have any other means of payment other than cash...so order only if you have cash...Such blatant behaviour from staff must be addressed"
,Mahima Ponnappan,2 years ago,
,abby abhi,2 years ago,Good
,Bismi Nasseer,2 years ago,
,Zaman s khan,2 years ago,
,IRON FOREST,2 years ago,👍 …
,Nishant Antony,2 years ago,Bad..worst CCD I hav ever visited I guess
,Sivaprasad Pradeep,2 years ago,
,Lekshmi Krishna,2 years ago,
,Muna Bariki,2 years ago,
,Nilesh Acharya,2 years ago,Good. But quite delay in service
