,name,review_time,review
,Aashna Prakash,a year ago,I had a very bad experience. I stayed there for more than 2 hours and just after giving my order and I asked for a glass of water but they didn't provided it which i had asked TWICE.
,Anil Dixit,a year ago,
,Dr. Urvee Sharma,a year ago,
,Gaurav Chaddha,a year ago,"Barely warm Coffee, overbaked croissant"
,Shubham Kaushal,a year ago,
,Ekta Bhandari,a year ago,
,PJ Biju,a year ago,
,Kapil Kumar,a year ago,
,Farheen Shams,a year ago,Good.
,Dr sernya,a year ago,Before you judge this 1 like any other CCD and start imagining old couches and the weird smell.. don't! The top floor is awesome in this branch.
,jor lek,a year ago,
,Shailendra Singh Bisht,a year ago,
,anubhav pandey,a year ago,
,ashwani sharma,a year ago,
,SUNIL YADAV,a year ago,
,Sofiya Naaz,a year ago,
,Muhammed Sanhar,a year ago,
,Aafreen Azeem,a year ago,
,APE FACE,a year ago,Nice
,NIRAJ KUMAR,a year ago,
,Aryaman Deshpande,a year ago,
,Rajan Kumar,a year ago,Very Good
,Prince Khan,a year ago,Coffee with chicken sandwich
,CA Sanjay Verma,a year ago,
,Technical SR,a year ago,Mst
,rafat khan,a year ago,
,Abhilash Richard,a year ago,
,Dinesh N,a year ago,
,Moshmi Shekhawat,a year ago,
,Rachna,a year ago,
,Priya Krishna Perral,a year ago,"Disgusting smoking zone, not a single ashtray, people just throwing stuff on the floor.
Not a nice experience.
The service person was very sweet though."
,Abhishek Bartwal,a year ago,Great experience and great staff all they need a large space
,DHARMENDRA KUMAR,a year ago,
,Ansh Goel,a year ago,
,P C,a year ago,
,dhairya taneja,a year ago,
,loveena manaktala,a year ago,"My most go to place for coffee and work. Good staff, good vibes."
,Rohin Marker,a year ago,
,Nitika Sharma,a year ago,
,Himanshu Jha,a year ago,
,Sita Sundar,a year ago,
,Sanjiv,a year ago,"Good staff, exllent behaviour"
,AnanyaShankar Pandit,a year ago,
,Jassi Keshri,a year ago,
,Shubhrant Bhati,a year ago,
,ashok mahapatra,a year ago,
,Divyam Karnawat,a year ago,
,Amol kumar,a year ago,
,manjeet singh,a year ago,
,Ankit Kumar,a year ago,
,Geetanjali Roy,a year ago,
,Saloni Khanna,a year ago,
,Shahul John,a year ago,
,Gurpreet Virk,a year ago,Good
,Jagdeep Kaur,a year ago,"They have 2 floor seating area , quite good for meetings or to have a good coffee but i found there fraples price little high"
,Dishha Sharma,a year ago,Reasonable and best coffee in town
,Nikolay Gertsog,a year ago,Nice place
,Gunjana Thakur,a year ago,
,Ibrahim Shakaib,a year ago,"Abit dark, but nice coffee. We need a breathing place as it is very small"
,Mubarak Hussain,a year ago,
,shahbaz anees,a year ago,"The location of Cafe Coffee day is perfect, in the main road of green park Market. It has two floors. The sitting arrangements on both the floors quite comfortable. At the upper floor, there is an open area as well, where one can sit, watch …"
,Satish Kumar,a year ago,Good
,Sanjay Kumar Singhal,a year ago,
,Pallavi Bharti,a year ago,
,Mamta Bisht,a year ago,
,Ragini,a year ago,
,Sekhar S,a year ago,Crowded and limited seats but good ambiance otherwise
,TKJ,2 years ago,"There  are  some  tables. Small  but  cozy.
Some cake  and  snacks."
,"Thakur, Uttam Satya Narayan",2 years ago,
,notaphilosopher,2 years ago,
,Rais Khan,2 years ago,This is not good for casual meeting
,tina sori,2 years ago,This outlet is quite big which spread over two floors. I went there for coffee with my friends. The Ambience was good and place was clean. Staff was helpful and friendly. overall it was good.
,Jagdeep Bajwa,2 years ago,
,Deepak Kumar,2 years ago,
,Arjun Kumar,2 years ago,
,Tarrun Saxenaa,2 years ago,Located on main road with ample paid parking. As usual good for short meetings over coffee.
,Manish Kumar Singh,2 years ago,CCD is always a delight to go to. They should maintain their standards and quality for past two times I am finding it on a loosing scale
,Preet Kaur,2 years ago,
,Harsh Bhati,2 years ago,"Bath, bath, bath"
,Vivek Rana,2 years ago,
,Lomdak Rajen,2 years ago,
,Devesh Gautam,2 years ago,"I have always enjoyed the CCD's ever since my school days.
However, the quality of the food which was downgraded has been improved in the last couple of months. The CCD at the Green Park not only offers good quality …"
,Elena Elena,2 years ago,Tasty coffee
,Santosh yadav,2 years ago,
,Sandeep Dhawan,2 years ago,Good one
,Karan Kumar,2 years ago,
